Document date,TotalCollection,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_median_3,rolling_mean_7,rolling_std_7,ewm_3,ewm_7,diff_1,diff_7,Date,dayofweek,month,day,is_weekend,is_monday,is_friday,is_holiday,is_before_holiday,is_after_holiday
2023-06-11,1.3782001200000001E7,1.3140351724E8,1.5180394295600007E9,1.3866708252500005E9,4.756387439E7,5.544083160000004E8,8.365987075800163E8,1.5180394295600007E9,1.3782001200000001E7,1.3140351724E8,1.0173376893257143E9,6.957716205296594E8,3.8558594899393433E8,7.308007874966893E8,-1.1762151603999999E8,-3.378187319E7,2023-06-11T00:00:00.000Z,6,6,11,1,0,0,0,0,0
2023-06-12,2.21187900942E9,1.3782001200000001E7,1.3140351724E8,1.5180394295600007E9,1.8590674107099998E9,7.856881759533335E8,1.2365168520311995E9,2.21187900942E9,1.3782001200000001E7,1.3140351724E8,1.0677393462842858E9,7.751587622318147E8,1.298732479206967E9,1.1010703429775171E9,2.1980970082200003E9,3.528115987100003E8,2023-06-12T00:00:00.000Z,0,6,12,0,1,0,0,0,0
2023-06-13,1.5529374944400003E9,2.21187900942E9,1.3782001200000001E7,1.3140351724E8,1.1304310330499997E9,1.2595328350200005E9,1.1280391549115007E9,2.21187900942E9,1.3782001200000001E7,1.5529374944400003E9,1.128097412197143E9,7.969956046018044E8,1.4258349868234837E9,1.214037130843138E9,-6.589415149799998E8,4.225064613900006E8,2023-06-13T00:00:00.000Z,1,6,13,0,0,0,0,0,0
2023-06-14,1.6528558776900005E9,1.5529374944400003E9,2.21187900942E9,1.3782001200000001E7,1.08196960827E9,1.8058907938500004E9,3.551277857533892E8,2.21187900942E9,1.5529374944400003E9,1.6528558776900005E9,1.2096525935428574E9,8.203552992564182E8,1.539345432256742E9,1.3237418175548537E9,9.991838325000024E7,5.708862694200006E8,2023-06-14T00:00:00.000Z,2,6,14,0,0,0,0,0,0
2023-06-15,1.0765466626700003E9,1.6528558776900005E9,1.5529374944400003E9,2.21187900942E9,1.3866708252500005E9,1.4274466782666671E9,3.079675900758517E8,1.6528558776900005E9,1.0765466626700003E9,1.5529374944400003E9,1.1653491417457147E9,8.175715122337759E8,1.3079460474633713E9,1.2619430288336403E9,-5.763092150200002E8,-3.1012416258000016E8,2023-06-15T00:00:00.000Z,3,6,15,0,0,0,0,0,0
2023-06-16,1.35152697287E9,1.0765466626700003E9,1.6528558776900005E9,1.5529374944400003E9,1.5180394295600007E9,1.3603098377433338E9,2.882549771743387E8,1.6528558776900005E9,1.0765466626700003E9,1.35152697287E9,1.1415616479328573E9,8.079655414834307E8,1.3297365101666856E9,1.2843390148427303E9,2.749803101999996E8,-1.6651245669000077E8,2023-06-16T00:00:00.000Z,4,6,16,0,0,1,0,0,0
2023-06-17,3.5103354305E8,1.35152697287E9,1.0765466626700003E9,1.6528558776900005E9,1.3140351724E8,9.263690595300003E8,5.1687692939606404E8,1.35152697287E9,3.5103354305E8,1.0765466626700003E9,1.1729373659057145E9,7.653402384129872E8,8.403850266083428E8,1.0510126468945477E9,-1.0004934298199999E9,2.1963002581E8,2023-06-17T00:00:00.000Z,5,6,17,1,0,0,0,0,0
2023-06-18,2.9432701160000004E7,3.5103354305E8,1.35152697287E9,1.0765466626700003E9,1.3782001200000001E7,5.773310723600001E8,6.894862178832569E8,1.35152697287E9,2.9432701160000004E7,3.5103354305E8,1.1751731801857145E9,7.614023082351621E8,4.3490886388417137E8,7.956176604609108E8,-3.2160084189E8,1.5650699960000003E7,2023-06-18T00:00:00.000Z,6,6,18,1,0,0,0,1,0
2023-06-19,1.7795450470699997E9,2.9432701160000004E7,3.5103354305E8,1.35152697287E9,2.21187900942E9,7.200037637600001E8,9.315726346639543E8,1.7795450470699997E9,2.9432701160000004E7,3.5103354305E8,1.1134111855642858E9,6.760430729830908E8,1.1072269554770856E9,1.041599507113183E9,1.7501123459099996E9,-4.323339623500004E8,2023-06-19T00:00:00.000Z,0,6,19,0,1,0,1,0,0
2023-06-20,1.09617979511E9,1.7795450470699997E9,2.9432701160000004E7,3.5103354305E8,1.5529374944400003E9,9.683858477800001E8,8.820270832334391E8,1.7795450470699997E9,2.9432701160000004E7,1.09617979511E9,1.04816008566E9,6.480117053369957E8,1.1017033752935429E9,1.0552445791123872E9,-6.833652519599998E8,-4.567576993300004E8,2023-06-20T00:00:00.000Z,1,6,20,0,0,0,0,0,1
2023-06-21,1.3051029652999995E9,1.09617979511E9,1.7795450470699997E9,2.9432701160000004E7,1.6528558776900005E9,1.3936092691599998E9,3.5017430126125264E8,1.7795450470699997E9,1.09617979511E9,1.3051029652999995E9,9.984810981757143E8,6.058880055256674E8,1.203403170296771E9,1.1177091756592903E9,2.0892317018999958E8,-3.4775291239000106E8,2023-06-21T00:00:00.000Z,2,6,21,0,0,0,0,0,0
2023-06-22,1.0009646237099994E9,1.3051029652999995E9,1.09617979511E9,1.7795450470699997E9,1.0765466626700003E9,1.1340824613733332E9,1.5557150056704143E8,1.3051029652999995E9,1.0009646237099994E9,1.09617979511E9,9.876836640385712E8,6.049376682616253E8,1.1021838970033853E9,1.0885230376719675E9,-3.0413834159000003E8,-7.558203896000087E7,2023-06-22T00:00:00.000Z,3,6,22,0,0,0,0,0,0
2023-06-23,2.0048017372999995E9,1.0009646237099994E9,1.3051029652999995E9,1.09617979511E9,1.35152697287E9,1.4369564421033332E9,5.1474386073465693E8,2.0048017372999995E9,1.0009646237099994E9,1.3051029652999995E9,1.081008630385714E9,7.114396051971714E8,1.5534928171516924E9,1.3175927125789754E9,1.00383711359E9,6.532747644299996E8,2023-06-23T00:00:00.000Z,4,6,23,0,0,1,0,0,0
2023-06-24,1.7329019088000003E8,2.0048017372999995E9,1.0009646237099994E9,1.3051029652999995E9,3.5103354305E8,1.0596855172966666E9,9.17166693505143E8,2.0048017372999995E9,1.7329019088000003E8,1.0009646237099994E9,1.0556167229328568E9,7.442506035825441E8,8.633915040158463E8,1.0315170821542315E9,-1.8315115464199994E9,-1.7774335217E8,2023-06-24T00:00:00.000Z,5,6,24,1,0,0,0,0,0
2023-09-11,1.7126893400200002E9,2.0150452380000003E7,1.2958235220000002E8,1.1760863816399999E9,1.8347940497599998E9,6.208073815333334E8,9.471792299380648E8,1.7126893400200002E9,2.0150452380000003E7,1.2958235220000002E8,8.851098183357142E8,6.214391856710452E8,1.0111683030413163E9,8.934010016461873E8,1.69253888764E9,-1.2210470973999953E8,2023-09-11T00:00:00.000Z,0,9,11,0,1,0,0,0,0
2023-09-12,1.0791487609399998E9,1.7126893400200002E9,2.0150452380000003E7,1.2958235220000002E8,1.3260507513499997E9,9.373295177800001E8,8.551353663843343E8,1.7126893400200002E9,2.0150452380000003E7,1.0791487609399998E9,8.4983810542E8,5.98836861151178E8,1.045158531990658E9,9.398379414696405E8,-6.335405790800004E8,-2.4690199040999985E8,2023-09-12T00:00:00.000Z,1,9,12,0,0,0,0,0,0
2023-09-13,1.1780146936699998E9,1.0791487609399998E9,1.7126893400200002E9,2.0150452380000003E7,1.0426863956999998E9,1.3232842648766665E9,3.408384552455626E8,1.7126893400200002E9,1.0791487609399998E9,1.1780146936699998E9,8.691707194157143E8,6.082114048454577E8,1.111586612830329E9,9.993821295197303E8,9.886593273000002E7,1.3532829797000003E8,2023-09-13T00:00:00.000Z,2,9,13,0,0,0,0,0,0
2023-09-14,1.5355880032800004E9,1.1780146936699998E9,1.0791487609399998E9,1.7126893400200002E9,7.8852305506E8,1.2642504859633334E9,2.4012841229500964E8,1.5355880032800004E9,1.0791487609399998E9,1.1780146936699998E9,9.758942834471428E8,6.554140160405658E8,1.3235873080551648E9,1.1334335979597979E9,3.575733096100006E8,7.470649482200005E8,2023-09-14T00:00:00.000Z,3,9,14,0,0,0,0,0,0
2023-09-15,1.75004880047E9,1.5355880032800004E9,1.1780146936699998E9,1.0791487609399998E9,1.1760863816399999E9,1.4878838324733334E9,2.889853296793464E8,1.75004880047E9,1.1780146936699998E9,1.5355880032800004E9,1.0578889147085716E9,7.175864289051052E8,1.5368180542625823E9,1.2875873985873485E9,2.1446079718999958E8,5.739624188300002E8,2023-09-15T00:00:00.000Z,4,9,15,0,0,1,0,0,0
2023-09-16,9.098217154099998E8,1.75004880047E9,1.5355880032800004E9,1.1780146936699998E9,1.2958235220000002E8,1.3984861730533335E9,4.3656966512314075E8,1.75004880047E9,9.098217154099998E8,1.5355880032800004E9,1.1693516808814285E9,6.003866645065768E8,1.223319884836291E9,1.1931459777930112E9,-8.402270850600002E8,7.802393632099998E8,2023-09-16T00:00:00.000Z,5,9,16,1,0,0,0,0,0
2023-09-17,1.173357872E7,9.098217154099998E8,1.75004880047E9,1.5355880032800004E9,2.0150452380000003E7,8.905346981999999E8,8.693180915617616E8,1.75004880047E9,1.173357872E7,9.098217154099998E8,1.1681492703585715E9,6.030742032604244E8,6.175267317781456E8,8.977928780247583E8,-8.980881366899998E8,-8416873.660000002,2023-09-17T00:00:00.000Z,6,9,17,1,0,0,0,0,0
2023-09-18,2.36285099711E9,1.173357872E7,9.098217154099998E8,1.75004880047E9,1.7126893400200002E9,1.09480209708E9,1.1864238639568489E9,2.36285099711E9,1.173357872E7,9.098217154099998E8,1.2610295070857143E9,7.362735143549706E8,1.4901888644440727E9,1.2640574077960687E9,2.3511174183900003E9,6.501616570899999E8,2023-09-18T00:00:00.000Z,0,9,18,0,1,0,0,0,0
2023-09-19,1.95284075005E9,2.36285099711E9,1.173357872E7,9.098217154099998E8,1.0791487609399998E9,1.4424751086266668E9,1.255903298316913E9,2.36285099711E9,1.173357872E7,1.95284075005E9,1.385842648387143E9,7.734194717859846E8,1.7215148072470365E9,1.4362532433595514E9,-4.100102470600002E8,8.736919891100001E8,2023-09-19T00:00:00.000Z,1,9,19,0,0,0,0,0,0
2023-09-20,1.7909805246700003E9,1.95284075005E9,2.36285099711E9,1.173357872E7,1.1780146936699998E9,2.0355574239433334E9,2.9477193797436774E8,2.36285099711E9,1.7909805246700003E9,1.95284075005E9,1.4734091956728573E9,7.806338252384567E8,1.7562476659585185E9,1.5249350636871636E9,-1.6186022537999964E8,6.129658310000005E8,2023-09-20T00:00:00.000Z,2,9,20,0,0,0,0,0,0
2023-09-21,1.2572400713200002E9,1.7909805246700003E9,1.95284075005E9,2.36285099711E9,1.5355880032800004E9,1.6670204486800003E9,3.6399127928013796E8,1.95284075005E9,1.2572400713200002E9,1.7909805246700003E9,1.433645205392857E9,7.840205860802459E8,1.5067438686392593E9,1.4580113155953727E9,-5.3374045335000014E8,-2.783479319600003E8,2023-09-21T00:00:00.000Z,3,9,21,0,0,0,0,0,0
2023-09-22,1.2673031942799993E9,1.2572400713200002E9,1.7909805246700003E9,1.95284075005E9,1.75004880047E9,1.43850793009E9,3.0529168684783024E8,1.7909805246700003E9,1.2572400713200002E9,1.2673031942799993E9,1.3646815473657143E9,7.727004813390512E8,1.3870235314596293E9,1.410334285266529E9,1.0063122959999084E7,-4.827456061900008E8,2023-09-22T00:00:00.000Z,4,9,22,0,0,1,0,0,0
2023-09-23,1.3315831838000004E8,1.2673031942799993E9,1.2572400713200002E9,1.7909805246700003E9,9.098217154099998E8,8.859005279933332E8,6.519132934762882E8,1.2673031942799993E9,1.3315831838000004E8,1.2572400713200002E9,1.2537296335042858E9,8.949837903231946E8,7.600909249198147E8,1.0910402935448968E9,-1.1341448758999991E9,-7.766633970299999E8,2023-09-23T00:00:00.000Z,5,9,23,1,0,0,0,0,0
2023-09-24,2.300414147E7,1.3315831838000004E8,1.2673031942799993E9,1.2572400713200002E9,1.173357872E7,4.744885513766665E8,6.888031497998091E8,1.2673031942799993E9,2.300414147E7,1.3315831838000004E8,1.2553397138971426E9,8.923834003927194E8,3.9154753319490737E8,8.240312555261725E8,-1.1015417691000004E8,1.1270562749999998E7,2023-09-24T00:00:00.000Z,6,9,24,1,0,0,0,0,0
2023-09-25,2.6535788344300013E9,2.300414147E7,1.3315831838000004E8,1.2673031942799993E9,2.36285099711E9,9.365804314266672E8,1.4879839120802622E9,2.6535788344300013E9,2.300414147E7,1.3315831838000004E8,1.2968722620857146E9,9.569487558215344E8,1.5225631838124542E9,1.2814181502521296E9,2.6305746929600015E9,2.907278373200011E8,2023-09-25T00:00:00.000Z,0,9,25,0,1,0,0,0,0
2023-09-26,1.7583842753199997E9,2.6535788344300013E9,2.300414147E7,1.3315831838000004E8,1.95284075005E9,1.4783224170733337E9,1.3374628171070147E9,2.6535788344300013E9,2.300414147E7,1.7583842753199997E9,1.2690927656957145E9,9.373546381377339E8,1.640473729566227E9,1.400659681519097E9,-8.951945591100016E8,-1.9445647473000026E8,2023-09-26T00:00:00.000Z,1,9,26,0,0,0,0,0,0
2023-09-27,2.1247499112600005E9,1.7583842753199997E9,2.6535788344300013E9,2.300414147E7,1.7909805246700003E9,2.178904340336667E9,4.500476100442015E8,2.6535788344300013E9,1.7583842753199997E9,2.1247499112600005E9,1.316774106637143E9,9.76018276101097E8,1.8826118204131136E9,1.5816822389543228E9,3.663656359400008E8,3.3376938659000015E8,2023-09-27T00:00:00.000Z,2,9,27,0,0,0,0,0,0
2023-09-28,9.1021731697E8,2.1247499112600005E9,1.7583842753199997E9,2.6535788344300013E9,1.2572400713200002E9,1.5977838345166671E9,6.229901538851693E8,2.1247499112600005E9,9.1021731697E8,1.7583842753199997E9,1.2671994274442859E9,9.882822329547306E8,1.396414568691557E9,1.4138160084582422E9,-1.2145325942900004E9,-3.4702275435000014E8,2023-09-28T00:00:00.000Z,3,9,28,0,0,0,0,0,0
2023-09-29,2.1152596119800007E9,9.1021731697E8,2.1247499112600005E9,1.7583842753199997E9,1.2673031942799993E9,1.7167422800700006E9,6.984872250246934E8,2.1247499112600005E9,9.1021731697E8,2.1152596119800007E9,1.3883360585442863E9,1.0389656806901213E9,1.7558370903357787E9,1.5891769093386817E9,1.2050422950100007E9,8.479564177000015E8,2023-09-29T00:00:00.000Z,4,9,29,0,0,1,0,0,0
2023-09-30,1.8417650473699992E9,2.1152596119800007E9,9.1021731697E8,2.1247499112600005E9,1.3315831838000004E8,1.6224139921066668E9,6.317577837071688E8,2.1152596119800007E9,9.1021731697E8,1.8417650473699992E9,1.632422734114286E9,8.840980965631214E8,1.798801068852889E9,1.652323943846511E9,-2.7349456461000156E8,1.708606728989999E9,2023-09-30T00:00:00.000Z,5,9,30,1,0,0,0,0,0
2023-10-01,2.4894832960000005E7,1.8417650473699992E9,2.1152596119800007E9,9.1021731697E8,2.300414147E7,1.3273064974366667E9,1.1361808513795083E9,2.1152596119800007E9,2.4894832960000005E7,1.8417650473699992E9,1.6326928328985715E9,8.835245612551019E8,9.118479509064445E8,1.2454666661248832E9,-1.8168702144099991E9,1890691.4900000058,2023-10-01T00:00:00.000Z,6,10,1,1,0,0,0,0,0
2023-10-02,6.432901442000001E7,2.4894832960000005E7,1.8417650473699992E9,2.1152596119800007E9,2.6535788344300013E9,6.436629649166666E8,1.0377741631256378E9,1.8417650473699992E9,2.4894832960000005E7,6.432901442000001E7,1.2628000014685714E9,9.258784831924812E8,4.8808848266322225E8,9.501822531986624E8,3.943418146000001E7,-2.589249820010001E9,2023-10-02T00:00:00.000Z,0,10,2,0,1,0,0,0,0
2023-10-03,2.99644075318E9,6.432901442000001E7,2.4894832960000005E7,1.8417650473699992E9,1.7583842753199997E9,1.0285548668533335E9,1.704353223328317E9,2.99644075318E9,2.4894832960000005E7,6.432901442000001E7,1.4396652125914285E9,1.1316980719991713E9,1.742264617921611E9,1.461746878193997E9,2.9321117387599998E9,1.2380564778600001E9,2023-10-03T00:00:00.000Z,1,10,3,0,0,0,0,0,0
2023-10-04,2.0479900734900014E9,2.99644075318E9,6.432901442000001E7,2.4894832960000005E7,2.1247499112600005E9,1.7029199470300007E9,1.4962034809058845E9,2.99644075318E9,6.432901442000001E7,2.0479900734900014E9,1.4286995214814286E9,1.1243012292357914E9,1.8951273457058063E9,1.6083076770179982E9,-9.484506796899984E8,-7.675983776999903E7,2023-10-04T00:00:00.000Z,2,10,4,0,0,0,0,0,0
2023-10-05,1.8219680416699998E9,2.0479900734900014E9,2.99644075318E9,6.432901442000001E7,9.1021731697E8,2.2887996227800007E9,6.231680887147113E8,2.99644075318E9,1.8219680416699998E9,2.0479900734900014E9,1.5589496250100002E9,1.106902602660424E9,1.858547693687903E9,1.6617227681809988E9,-2.260220318200016E8,9.117507246999998E8,2023-10-05T00:00:00.000Z,3,10,5,0,0,0,0,0,0
2023-10-06,1.534308793799999E9,1.8219680416699998E9,2.0479900734900014E9,2.99644075318E9,2.1152596119800007E9,1.801422302986667E9,2.5745622891963443E8,2.0479900734900014E9,1.534308793799999E9,1.8219680416699998E9,1.4759566509842856E9,1.0796845035669177E9,1.6964282437439508E9,1.629869274585749E9,-2.8765924787000084E8,-5.809508181800017E8,2023-10-06T00:00:00.000Z,4,10,6,0,0,1,0,0,0
2023-10-07,5.0431232901E8,1.534308793799999E9,1.8219680416699998E9,2.0479900734900014E9,1.8417650473699992E9,1.2868630548266664E9,6.92803139122815E8,1.8219680416699998E9,5.0431232901E8,1.534308793799999E9,1.2848919769328573E9,1.121683905364399E9,1.1003702863769755E9,1.3484800381918118E9,-1.029996464789999E9,-1.3374527183599992E9,2023-10-07T00:00:00.000Z,5,10,7,1,0,0,0,0,0
2023-10-08,5.947840453999999E7,5.0431232901E8,1.534308793799999E9,1.8219680416699998E9,2.4894832960000005E7,6.993665091166664E8,7.565155445554409E8,1.534308793799999E9,5.947840453999999E7,5.0431232901E8,1.2898324871585715E9,1.1152670428658938E9,5.799243454584877E8,1.0262296297788589E9,-4.4483392447E8,3.458357157999998E7,2023-10-08T00:00:00.000Z,6,10,8,1,0,0,0,1,0
2023-10-09,1.9461483613899996E9,5.947840453999999E7,5.0431232901E8,1.534308793799999E9,6.432901442000001E7,8.3664636498E8,9.862633092223284E8,1.9461483613899996E9,5.947840453999999E7,5.0431232901E8,1.55866382244E9,9.9044798102395E8,1.2630363534242437E9,1.256209312681644E9,1.8866699568499997E9,1.8818193469699996E9,2023-10-09T00:00:00.000Z,0,10,9,0,1,0,1,0,0
2023-10-10,1.3858802418299997E9,1.9461483613899996E9,5.947840453999999E7,5.0431232901E8,2.99644075318E9,1.1305023359199998E9,9.689139732919159E8,1.9461483613899996E9,5.947840453999999E7,1.3858802418299997E9,1.3285837493899999E9,7.613602959773091E8,1.3244582976271217E9,1.2886270449687328E9,-5.6026811956E8,-1.6105605113500001E9,2023-10-10T00:00:00.000Z,1,10,10,0,0,0,0,0,1
2023-10-11,3.111058462150002E9,1.3858802418299997E9,1.9461483613899996E9,5.947840453999999E7,2.0479900734900014E9,2.1476956884566674E9,8.800715691081072E8,3.111058462150002E9,1.3858802418299997E9,1.9461483613899996E9,1.4804506620557141E9,9.980182638675674E8,2.2177583798885617E9,1.74423489926405E9,1.7251782203200023E9,1.0630683886600006E9,2023-10-11T00:00:00.000Z,2,10,11,0,0,0,0,0,0
2023-10-12,1.5672104615200002E9,3.111058462150002E9,1.3858802418299997E9,1.9461483613899996E9,1.8219680416699998E9,2.0213830551666677E9,9.480319254020001E8,3.111058462150002E9,1.3858802418299997E9,1.5672104615200002E9,1.4440567220342858E9,9.880843621381638E8,1.8924844207042809E9,1.6999787898280377E9,-1.5438480006300018E9,-2.5475758014999962E8,2023-10-12T00:00:00.000Z,3,10,12,0,0,0,0,0,0
2023-10-13,2.090066297290001E9,1.5672104615200002E9,3.111058462150002E9,1.3858802418299997E9,1.534308793799999E9,2.256111740320001E9,7.852037819098806E8,3.111058462150002E9,1.5672104615200002E9,2.090066297290001E9,1.5234506511042862E9,1.0184075316610531E9,1.991275358997141E9,1.7975006666935287E9,5.228558357700007E8,5.557575034900019E8,2023-10-13T00:00:00.000Z,4,10,13,0,0,1,0,0,0
2023-10-14,1.0249715151000002E8,2.090066297290001E9,1.5672104615200002E9,3.111058462150002E9,5.0431232901E8,1.2532579701066673E9,1.0303069457509446E9,2.090066297290001E9,1.0249715151000002E8,1.5672104615200002E9,1.4660484828900006E9,1.093947307483465E9,1.0468862552535704E9,1.3737497878976464E9,-1.987569145780001E9,-4.018151775E8,2023-10-14T00:00:00.000Z,5,10,14,1,0,0,0,0,0
2023-10-15,2.954810996E7,1.0249715151000002E8,2.090066297290001E9,1.5672104615200002E9,5.947840453999999E7,7.407038529200004E8,1.1691512499984362E9,2.090066297290001E9,2.954810996E7,1.0249715151000002E8,1.4617727265214288E9,1.1004007020757468E9,5.382171826067852E8,1.0376993684132348E9,-7.294904155000001E7,-2.993029457999999E7,2023-10-15T00:00:00.000Z,6,10,15,1,0,0,0,0,0
2023-10-16,2.9986552098999996E9,2.954810996E7,1.0249715151000002E8,2.090066297290001E9,1.9461483613899996E9,1.04356682379E9,1.6935490364298341E9,2.9986552098999996E9,2.954810996E7,1.0249715151000002E8,1.6121308477371433E9,1.240592955708794E9,1.7684361962533925E9,1.527938328784926E9,2.9691070999399996E9,1.05250684851E9,2023-10-16T00:00:00.000Z,0,10,16,0,1,0,0,0,0
2023-10-17,1.9251593393700004E9,2.9986552098999996E9,2.954810996E7,1.0249715151000002E8,1.3858802418299997E9,1.6511208864099998E9,1.5034034880909579E9,2.9986552098999996E9,2.954810996E7,1.9251593393700004E9,1.689170718814286E9,1.2409456607951057E9,1.8467977678116965E9,1.6272435814311948E9,-1.0734958705299993E9,5.392790975400007E8,2023-10-17T00:00:00.000Z,1,10,17,0,0,0,0,0,0
2023-10-18,2.1859399814600005E9,1.9251593393700004E9,2.9986552098999996E9,2.954810996E7,3.111058462150002E9,2.3699181769100003E9,5.598967121818203E8,2.9986552098999996E9,1.9251593393700004E9,2.1859399814600005E9,1.5570109358585718E9,1.1062269422321782E9,2.0163688746358485E9,1.7669176814383965E9,2.6078064209000015E8,-9.251184806900015E8,2023-10-18T00:00:00.000Z,2,10,18,0,0,0,0,0,0
2023-10-19,1.51353429785E9,2.1859399814600005E9,1.9251593393700004E9,2.9986552098999996E9,1.5672104615200002E9,1.8748778728933337E9,3.3901109161948866E8,2.1859399814600005E9,1.51353429785E9,1.9251593393700004E9,1.549342912477143E9,1.1063304873900995E9,1.7649515862429242E9,1.7035718355412974E9,-6.724056836100006E8,-5.3676163670000315E7,2023-10-19T00:00:00.000Z,3,10,19,0,0,0,0,0,0
2023-10-20,2.0617861053799994E9,1.51353429785E9,2.1859399814600005E9,1.9251593393700004E9,2.090066297290001E9,1.9204201282300003E9,3.5779967224612516E8,2.1859399814600005E9,1.51353429785E9,2.0617861053799994E9,1.5453028850614285E9,1.1040761506263397E9,1.913368845811462E9,1.7931254030009727E9,5.482518075299995E8,-2.8280191910001516E7,2023-10-20T00:00:00.000Z,4,10,20,0,0,1,0,0,0
2023-10-21,6.314615797099999E8,2.0617861053799994E9,1.51353429785E9,2.1859399814600005E9,1.0249715151000002E8,1.4022606609799998E9,7.216255461664197E8,2.0617861053799994E9,6.314615797099999E8,1.51353429785E9,1.6208692319471428E9,1.0022766181230624E9,1.272415212760731E9,1.5027094471782296E9,-1.4303245256699996E9,5.289644281999999E8,2023-10-21T00:00:00.000Z,5,10,21,1,0,0,0,0,0
2023-10-22,5.032131453000001E7,6.314615797099999E8,2.0617861053799994E9,1.51353429785E9,2.954810996E7,9.145229998733333E8,1.0351765438300714E9,2.0617861053799994E9,5.032131453000001E7,6.314615797099999E8,1.6238368326000001E9,9.967954250549341E8,6.613682636453655E8,1.1396124140161722E9,-5.8114026518E8,2.0773204570000008E7,2023-10-22T00:00:00.000Z,6,10,22,1,0,0,0,0,0
2023-10-23,1.5573597364100003E9,5.032131453000001E7,6.314615797099999E8,2.0617861053799994E9,2.9986552098999996E9,7.463808768833336E8,7.600631782310946E8,1.5573597364100003E9,5.032131453000001E7,6.314615797099999E8,1.4179374792442858E9,7.93634943811555E8,1.1093640000276828E9,1.2440492446146293E9,1.5070384218800004E9,-1.4412954734899993E9,2023-10-23T00:00:00.000Z,0,10,23,0,1,0,0,0,0
